TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6
100.0,R,6019,583.0,150.0,visa,226.0,credit
117.0,W,6816,464.0,150.0,visa,226.0,debit
209.95,W,12496,481.0,150.0,mastercard,137.0,credit
41.102,C,5365,177.0,185.0,mastercard,224.0,credit
57.95,W,13528,536.0,150.0,visa,226.0,debit
50.0,H,16661,490.0,150.0,visa,226.0,debit
100.0,R,6019,583.0,150.0,visa,226.0,credit
200.0,R,12116,404.0,150.0,mastercard,102.0,credit
35.95,W,12544,321.0,150.0,visa,226.0,debit
50.0,H,16661,490.0,150.0,visa,226.0,debit
117.0,W,12538,543.0,150.0,mastercard,224.0,debit
201.0,W,16659,170.0,150.0,visa,226.0,credit
83.95,W,14208,555.0,150.0,visa,226.0,debit
107.95,W,9500,321.0,150.0,visa,226.0,debit
97.95,W,13249,111.0,150.0,visa,226.0,debit
77.95,W,7919,194.0,150.0,mastercard,202.0,debit
72.933,C,10553,500.0,185.0,mastercard,224.0,credit
117.0,W,16132,111.0,150.0,visa,226.0,debit
57.95,W,9561,242.0,150.0,visa,166.0,debit
24.5,W,12695,490.0,150.0,visa,226.0,debit
59.0,W,14216,555.0,150.0,visa,226.0,debit
445.0,W,11160,525.0,150.0,visa,226.0,debit
59.0,W,16255,470.0,150.0,mastercard,137.0,credit
47.95,W,14653,194.0,150.0,mastercard,202.0,debit
354.95,W,2979,298.0,150.0,visa,226.0,debit
50.0,H,7585,553.0,150.0,visa,226.0,credit
5.83,C,12544,321.0,150.0,visa,226.0,debit
250.0,R,7861,494.0,150.0,visa,226.0,credit
49.5,W,5469,555.0,150.0,visa,226.0,debit
50.0,R,17188,321.0,150.0,visa,226.0,debit
19.472,C,5812,408.0,185.0,mastercard,224.0,debit
49.0,W,13481,199.0,150.0,mastercard,224.0,debit
100.0,H,11925,553.0,150.0,visa,226.0,debit
146.0,W,7508,321.0,150.0,visa,226.0,debit
50.0,H,5554,229.0,150.0,visa,226.0,credit
83.95,W,14208,555.0,150.0,visa,226.0,debit
250.0,R,9456,489.0,150.0,mastercard,102.0,credit
201.0,W,10854,593.0,150.0,visa,226.0,debit
77.95,W,12577,268.0,150.0,visa,166.0,debit
55.0,W,6457,321.0,150.0,visa,195.0,debit
47.95,W,14653,194.0,150.0,mastercard,202.0,debit
150.0,R,8695,170.0,150.0,visa,226.0,credit
77.0,W,2336,260.0,150.0,visa,226.0,debit
226.0,W,15651,417.0,150.0,visa,226.0,debit
75.0,H,16075,514.0,150.0,mastercard,102.0,credit
176.5,W,1744,530.0,150.0,visa,226.0,debit
47.95,W,2772,512.0,150.0,visa,226.0,debit
100.0,H,13276,555.0,150.0,visa,226.0,debit
31.0,W,17399,111.0,150.0,mastercard,224.0,debit
475.95,W,15111,310.0,150.0,mastercard,224.0,debit
25.0,W,1342,514.0,150.0,mastercard,224.0,debit
43.97,W,11279,354.0,143.0,visa,226.0,debit
150.0,R,1865,520.0,150.0,american express,190.0,credit
100.0,R,9397,321.0,150.0,visa,195.0,credit
50.0,H,7508,321.0,150.0,visa,226.0,debit
49.0,W,13481,199.0,150.0,mastercard,224.0,debit
10.0,S,12544,321.0,150.0,visa,226.0,debit
226.0,W,15651,417.0,150.0,visa,226.0,debit
250.0,R,6177,399.0,150.0,american express,150.0,credit
30.0,H,10960,567.0,150.0,mastercard,117.0,debit
75.0,R,9500,321.0,150.0,visa,226.0,debit
39.0,W,16437,514.0,150.0,mastercard,224.0,debit
107.95,W,1923,543.0,150.0,mastercard,224.0,debit
108.5,W,12839,321.0,150.0,visa,226.0,debit
100.0,H,15398,235.0,150.0,mastercard,224.0,debit
59.0,W,17055,393.0,150.0,mastercard,117.0,debit
117.0,W,7078,479.0,150.0,visa,226.0,debit
50.0,H,12544,321.0,150.0,visa,226.0,debit
150.0,R,7835,361.0,150.0,visa,226.0,debit
451.95,W,8135,247.0,150.0,visa,226.0,credit
59.95,W,5047,335.0,150.0,visa,226.0,credit
117.0,W,17286,100.0,150.0,visa,226.0,credit
17.053,C,15066,170.0,150.0,mastercard,102.0,credit
107.95,W,7911,586.0,150.0,mastercard,224.0,credit
47.95,W,2044,490.0,150.0,visa,166.0,debit
200.0,R,15063,514.0,150.0,visa,226.0,credit
35.95,W,8624,555.0,150.0,visa,226.0,debit
150.0,R,7585,553.0,150.0,visa,226.0,credit
51.303999999999995,C,9633,296.0,185.0,visa,138.0,debit
29.0,W,6207,355.0,150.0,visa,166.0,debit
464.95,W,15066,170.0,150.0,mastercard,102.0,credit
50.0,H,11207,361.0,150.0,visa,226.0,debit
209.95,W,7585,553.0,150.0,visa,226.0,credit
109.0,W,4141,404.0,150.0,mastercard,102.0,credit
67.95,W,10057,225.0,150.0,mastercard,224.0,debit
67.95,W,10011,319.0,150.0,visa,226.0,debit
209.95,W,12397,555.0,150.0,visa,226.0,debit
107.95,W,15066,170.0,150.0,mastercard,102.0,credit
30.0,H,10313,258.0,150.0,visa,226.0,debit
1869.95,W,15066,170.0,150.0,mastercard,102.0,credit
250.0,R,18268,583.0,150.0,visa,226.0,credit
44.5,W,12544,321.0,150.0,visa,226.0,debit
77.0,W,8900,385.0,150.0,visa,226.0,debit
100.0,R,16659,170.0,150.0,visa,226.0,credit
100.0,R,6019,583.0,150.0,visa,226.0,credit
50.0,H,8781,543.0,150.0,mastercard,224.0,debit
117.0,W,13806,583.0,150.0,visa,226.0,credit
213.0,W,14584,555.0,150.0,visa,226.0,credit
100.0,H,6288,181.0,150.0,visa,226.0,credit
200.0,R,14349,170.0,150.0,mastercard,195.0,credit
58.2,W,8423,147.0,150.0,visa,226.0,debit
50.0,H,7159,543.0,150.0,mastercard,223.0,debit
500.0,R,2922,583.0,150.0,visa,226.0,credit
108.5,W,6721,506.0,150.0,visa,226.0,debit
115.0,W,18269,234.0,150.0,visa,226.0,debit
297.5,W,17188,321.0,150.0,visa,226.0,debit
100.0,H,1607,542.0,150.0,visa,226.0,debit
55.501999999999995,C,1722,408.0,185.0,mastercard,195.0,debit
100.0,H,1607,542.0,150.0,visa,226.0,debit
159.95,W,7919,194.0,150.0,mastercard,202.0,debit
9.211,C,14276,177.0,185.0,mastercard,137.0,credit
250.0,R,18268,583.0,150.0,visa,226.0,credit
250.0,R,1724,583.0,150.0,visa,226.0,credit
25.0,H,15063,514.0,150.0,visa,226.0,credit
54.5,W,7919,194.0,150.0,mastercard,202.0,debit
54.0,W,13509,555.0,150.0,visa,226.0,credit
50.0,H,12544,321.0,150.0,visa,226.0,debit
58.95,W,14191,108.0,150.0,mastercard,117.0,debit
55.0,W,8736,127.0,150.0,mastercard,224.0,debit
1178.45,W,12895,555.0,150.0,visa,226.0,debit
34.5,W,16075,514.0,150.0,mastercard,102.0,credit
25.419,C,5812,408.0,185.0,mastercard,224.0,debit
20.0,H,3682,264.0,150.0,visa,162.0,credit
250.0,R,15084,432.0,150.0,visa,226.0,credit
305.97,W,18103,288.0,150.0,visa,226.0,debit
117.0,W,8406,264.0,150.0,visa,226.0,debit
75.0,H,8113,160.0,150.0,visa,226.0,debit
57.95,W,12577,268.0,150.0,visa,166.0,debit
25.0,H,10616,583.0,150.0,visa,226.0,credit
29.0,W,3605,514.0,150.0,mastercard,224.0,debit
800.0,R,6741,583.0,150.0,visa,195.0,credit
47.95,W,12577,268.0,150.0,visa,166.0,debit
347.8,W,10616,583.0,150.0,visa,226.0,credit
2507.95,W,10112,360.0,150.0,visa,166.0,debit
307.95,W,6816,464.0,150.0,visa,226.0,debit
25.0,R,6019,583.0,150.0,visa,226.0,credit
25.419,C,3154,408.0,185.0,mastercard,224.0,debit
800.0,R,6741,583.0,150.0,visa,195.0,credit
100.0,R,4796,399.0,150.0,american express,236.0,credit
30.0,H,13249,111.0,150.0,visa,226.0,debit
117.0,W,12695,490.0,150.0,visa,226.0,debit
34.5,W,1893,514.0,150.0,mastercard,224.0,credit
800.0,R,6741,583.0,150.0,visa,195.0,credit
48.95,W,6457,321.0,150.0,visa,195.0,debit
29.0,W,18132,567.0,150.0,mastercard,117.0,debit
117.0,W,12501,490.0,150.0,visa,226.0,debit
100.0,H,5997,514.0,150.0,mastercard,224.0,credit
50.0,H,12544,321.0,150.0,visa,226.0,debit
150.0,R,10616,583.0,150.0,visa,226.0,credit
200.0,R,10486,514.0,150.0,mastercard,219.0,credit
34.0,W,1874,171.0,150.0,mastercard,224.0,debit
112.99,W,9677,225.0,150.0,mastercard,224.0,debit
108.51,W,7508,321.0,150.0,visa,226.0,debit
524.95,W,16691,170.0,150.0,mastercard,102.0,credit
241.95,W,9500,321.0,150.0,visa,226.0,debit
175.0,S,17478,390.0,150.0,mastercard,224.0,debit
100.0,R,9805,555.0,150.0,mastercard,224.0,debit
50.0,H,12253,170.0,150.0,visa,226.0,credit
35.95,W,4485,517.0,150.0,mastercard,224.0,debit
108.95,W,9992,455.0,150.0,mastercard,166.0,debit
129.94,W,4806,490.0,150.0,visa,226.0,debit
50.0,H,12544,321.0,150.0,visa,226.0,debit
100.0,H,14128,170.0,150.0,mastercard,219.0,credit
50.0,H,7585,553.0,150.0,visa,226.0,credit
49.0,W,15446,460.0,150.0,mastercard,224.0,debit
120.946,C,2256,545.0,185.0,visa,226.0,credit
78.95,W,17188,321.0,150.0,visa,226.0,debit
250.0,R,6741,583.0,150.0,visa,195.0,credit
90.48200000000001,C,2256,545.0,185.0,visa,226.0,credit
39.0,W,13481,199.0,150.0,mastercard,224.0,debit
57.95,W,15861,321.0,150.0,visa,226.0,debit
100.0,H,6019,583.0,150.0,visa,226.0,credit
15.0,S,12644,555.0,171.0,visa,166.0,debit
59.0,W,11207,361.0,150.0,visa,226.0,debit
117.0,W,12501,490.0,150.0,visa,226.0,debit
57.95,W,5033,269.0,150.0,mastercard,224.0,debit
25.0,R,17396,321.0,150.0,visa,195.0,credit
13.759,C,12730,266.0,185.0,mastercard,224.0,credit
75.0,H,16659,170.0,150.0,visa,226.0,credit
25.95,W,6635,426.0,150.0,visa,226.0,debit
25.95,W,12839,321.0,150.0,visa,226.0,debit
200.0,R,9306,490.0,150.0,visa,226.0,debit
323.0,W,12647,396.0,150.0,mastercard,195.0,credit
100.0,R,8452,524.0,150.0,visa,226.0,debit
250.0,R,7764,361.0,150.0,visa,141.0,credit
49.0,W,9400,111.0,150.0,mastercard,224.0,debit
56.5,W,11028,555.0,150.0,visa,226.0,debit
117.0,W,11511,111.0,150.0,mastercard,219.0,credit
226.0,W,15066,170.0,150.0,mastercard,102.0,credit
39.0,W,13481,199.0,150.0,mastercard,224.0,debit
43.375,C,1976,545.0,185.0,visa,102.0,credit
100.0,R,17677,399.0,150.0,american express,198.0,credit
160.95,W,9803,583.0,150.0,visa,226.0,credit
554.0,W,17188,321.0,150.0,visa,226.0,debit
100.0,R,9085,399.0,150.0,american express,236.0,credit
250.0,R,7219,399.0,150.0,american express,150.0,credit
270.0,W,14842,370.0,150.0,visa,166.0,debit
554.0,W,14795,497.0,150.0,visa,226.0,debit
250.0,R,6892,560.0,150.0,visa,226.0,credit
210.95,W,4812,268.0,150.0,visa,166.0,debit
59.0,W,17188,321.0,150.0,visa,226.0,debit
41.76,W,13052,254.0,150.0,visa,226.0,debit
29.5,W,2409,390.0,150.0,mastercard,224.0,debit
30.0,H,6174,490.0,150.0,visa,226.0,debit
294.95,W,15497,490.0,150.0,visa,226.0,debit
30.95,W,14290,512.0,150.0,visa,226.0,debit
24.95,W,15224,248.0,150.0,mastercard,199.27889697943476,credit
117.0,W,1342,514.0,150.0,mastercard,224.0,debit
107.95,W,1342,514.0,150.0,mastercard,224.0,debit
92.0,W,8608,225.0,150.0,mastercard,102.0,credit
337.07,W,12544,321.0,150.0,visa,226.0,debit
129.601,C,4461,375.0,185.0,mastercard,224.0,debit
226.0,W,15066,170.0,150.0,mastercard,102.0,credit
150.0,R,3602,119.0,150.0,visa,195.0,credit
200.0,H,16239,444.0,150.0,visa,226.0,credit
466.0,W,12695,490.0,150.0,visa,226.0,debit
78.95,W,18366,111.0,150.0,visa,226.0,debit
21.688000000000002,C,1976,545.0,185.0,visa,102.0,credit
100.0,H,4738,343.0,150.0,visa,226.0,credit
100.0,H,4738,343.0,150.0,visa,226.0,credit
21.688000000000002,C,1976,545.0,185.0,visa,102.0,credit
125.0,R,4475,439.0,144.0,mastercard,224.0,credit
300.0,R,4524,399.0,150.0,american express,133.0,credit
100.0,H,4738,343.0,150.0,visa,226.0,credit
92.0,W,12116,404.0,150.0,mastercard,102.0,credit
2855.95,W,13964,496.0,150.0,mastercard,224.0,debit
107.95,W,4806,490.0,150.0,visa,226.0,debit
24.0,W,3975,555.0,150.0,visa,226.0,credit
58.95,W,17188,321.0,150.0,visa,226.0,debit
29.0,W,11207,361.0,150.0,visa,226.0,debit
330.99,W,12167,480.0,150.0,mastercard,117.0,debit
226.0,W,11207,361.0,150.0,visa,226.0,debit
554.95,W,17480,528.0,150.0,visa,226.0,credit
10.0,S,16659,170.0,150.0,visa,226.0,credit
39.0,W,9500,321.0,150.0,visa,226.0,debit
58.95,W,10652,321.0,150.0,visa,166.0,debit
160.5,W,18081,481.0,150.0,mastercard,219.0,credit
100.0,R,2249,343.0,150.0,visa,195.0,credit
159.95,W,3556,555.0,150.0,visa,226.0,debit
300.0,R,4524,399.0,150.0,american express,133.0,credit
59.0,W,12544,321.0,150.0,visa,226.0,debit
117.0,W,5454,532.0,150.0,mastercard,224.0,debit
100.0,H,9350,111.0,150.0,visa,162.0,credit
100.0,H,10188,567.0,150.0,mastercard,102.0,credit
49.0,W,15446,460.0,150.0,mastercard,224.0,debit
300.0,R,4524,399.0,150.0,american express,133.0,credit
513.95,W,2616,362.5554884999665,150.0,discover,102.0,credit
30.0,H,10486,514.0,150.0,mastercard,219.0,credit
200.0,R,9350,111.0,150.0,visa,162.0,credit
39.0,W,9500,321.0,150.0,visa,226.0,debit
50.0,H,12544,321.0,150.0,visa,226.0,debit
43.95,W,12577,268.0,150.0,visa,166.0,debit
309.95,W,12442,555.0,150.0,visa,226.0,debit
107.272,C,9300,103.0,185.0,visa,138.0,debit
150.0,H,10112,360.0,150.0,visa,166.0,debit
100.0,R,18268,583.0,150.0,visa,226.0,credit
335.0,W,7861,494.0,150.0,visa,226.0,credit
37.37,C,1433,366.0,162.0,mastercard,166.0,debit
100.0,R,10486,514.0,150.0,mastercard,219.0,credit
209.95,W,5691,417.0,150.0,visa,226.0,debit
150.181,C,4461,375.0,185.0,mastercard,224.0,debit
117.0,W,2772,512.0,150.0,visa,226.0,debit
160.95,W,16132,111.0,150.0,visa,226.0,debit
117.0,W,4425,562.0,150.0,mastercard,197.0,credit
250.0,H,9455,567.0,150.0,visa,226.0,credit
58.44,W,8423,147.0,150.0,visa,226.0,debit
100.0,H,9537,583.0,150.0,visa,226.0,credit
100.0,R,12924,321.0,150.0,mastercard,203.0,credit
74.857,C,3916,341.0,185.0,visa,195.0,credit
22.95,W,15224,248.0,150.0,mastercard,199.27889697943476,credit
100.0,R,2797,399.0,150.0,american express,185.0,credit
20.95,W,16132,111.0,150.0,visa,226.0,debit
100.0,H,3821,111.0,150.0,mastercard,219.0,credit
100.0,R,2249,343.0,150.0,visa,195.0,credit
100.0,H,10225,555.0,150.0,american express,199.27889697943476,credit
59.0,W,7861,494.0,150.0,visa,226.0,credit
24.603,C,2650,142.0,185.0,mastercard,224.0,debit
100.0,R,2249,343.0,150.0,visa,195.0,credit
150.0,R,6019,583.0,150.0,visa,226.0,credit
50.0,H,8469,298.0,150.0,visa,226.0,debit
56.0,W,7676,512.0,150.0,visa,226.0,debit
97.0,W,17400,174.0,150.0,visa,226.0,debit
100.0,R,9085,399.0,150.0,american express,236.0,credit
15.565999999999999,C,14276,177.0,185.0,mastercard,137.0,credit
100.0,R,9085,399.0,150.0,american express,236.0,credit
200.0,H,5558,369.0,150.0,mastercard,224.0,debit
70.0,S,6019,583.0,150.0,visa,226.0,credit
50.0,H,11919,170.0,150.0,mastercard,224.0,debit
50.0,H,12544,321.0,150.0,visa,226.0,debit
250.0,R,5111,520.0,150.0,american express,190.0,credit
250.0,R,9043,170.0,150.0,visa,195.0,credit
100.0,R,10616,583.0,150.0,visa,226.0,credit
59.0,W,10548,480.0,150.0,mastercard,224.0,debit
100.0,R,9002,453.0,150.0,visa,226.0,debit
59.0,W,8691,599.0,150.0,visa,166.0,debit
100.0,R,9002,453.0,150.0,visa,226.0,debit
30.95,W,7826,481.0,150.0,mastercard,224.0,debit
117.0,W,7919,194.0,150.0,mastercard,202.0,debit
100.0,R,9002,453.0,150.0,visa,226.0,debit
54.99,W,1342,514.0,150.0,mastercard,224.0,debit
213.0,W,17404,581.0,150.0,visa,226.0,debit
171.0,W,16255,470.0,150.0,mastercard,137.0,credit
117.0,W,2695,215.0,150.0,visa,226.0,credit
59.0,W,12308,360.0,150.0,visa,166.0,debit
26.95,W,6156,225.0,150.0,visa,166.0,debit
80.0,W,14290,512.0,150.0,visa,226.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
250.0,R,9043,170.0,150.0,visa,195.0,credit
200.0,R,8626,555.0,150.0,visa,226.0,credit
50.0,R,15063,514.0,150.0,visa,226.0,credit
77.0,W,16560,476.0,150.0,visa,166.0,debit
5.0,S,7544,555.0,150.0,visa,141.0,credit
159.95,W,10680,373.0,150.0,visa,226.0,debit
150.0,H,12115,555.0,150.0,visa,226.0,credit
150.0,R,7104,361.0,150.0,visa,226.0,credit
49.0,W,4806,490.0,150.0,visa,226.0,debit
300.0,R,4524,399.0,150.0,american express,133.0,credit
107.95,W,13780,298.0,150.0,visa,226.0,debit
117.0,W,17542,390.0,150.0,mastercard,224.0,debit
250.0,R,6019,583.0,150.0,visa,226.0,credit
354.95,W,14819,555.0,150.0,visa,226.0,debit
117.0,W,6877,550.0,150.0,visa,226.0,debit
150.0,R,2249,343.0,150.0,visa,195.0,credit
30.0,H,1342,514.0,150.0,mastercard,224.0,debit
50.0,H,14182,562.0,150.0,mastercard,102.0,credit
40.693000000000005,C,5812,408.0,185.0,mastercard,224.0,debit
34.047,C,9300,103.0,185.0,visa,138.0,debit
108.95,W,12544,321.0,150.0,visa,226.0,debit
112.99,W,7468,514.0,150.0,mastercard,224.0,debit
150.0,R,2249,343.0,150.0,visa,195.0,credit
200.0,R,6019,583.0,150.0,visa,226.0,credit
50.0,H,17077,543.0,150.0,mastercard,102.0,credit
200.0,R,4146,399.0,150.0,american express,137.0,credit
47.95,W,10667,321.0,150.0,visa,226.0,debit
40.693000000000005,C,5812,408.0,185.0,mastercard,224.0,debit
77.0,W,16560,476.0,150.0,visa,166.0,debit
76.95,W,7207,111.0,150.0,visa,226.0,debit
25.0,H,10616,583.0,150.0,visa,226.0,credit
30.0,W,13108,215.0,150.0,visa,226.0,debit
472.96,W,16659,170.0,150.0,visa,226.0,credit
100.0,H,6019,583.0,150.0,visa,226.0,credit
59.0,W,7815,161.0,150.0,mastercard,117.0,debit
226.0,W,18132,567.0,150.0,mastercard,117.0,debit
150.0,R,17195,362.5554884999665,150.0,visa,195.0,debit
379.95,W,6053,122.0,150.0,mastercard,195.0,debit
1000.0,R,15309,399.0,150.0,american express,119.0,credit
6.0,S,1545,248.0,150.0,mastercard,166.0,debit
21.688000000000002,C,12616,490.0,150.0,visa,199.27889697943476,credit
50.0,H,6019,583.0,150.0,visa,226.0,credit
117.0,W,17131,111.0,150.0,mastercard,224.0,debit
2855.95,W,13964,496.0,150.0,mastercard,224.0,debit
100.9,W,12648,317.0,150.0,visa,226.0,debit
40.0,H,1675,174.0,150.0,visa,226.0,debit
75.0,H,3821,111.0,150.0,mastercard,219.0,credit
146.0,W,10486,514.0,150.0,mastercard,219.0,credit
100.0,H,10616,583.0,150.0,visa,226.0,credit
250.0,R,15063,514.0,150.0,visa,226.0,credit
45.5,W,9785,343.0,150.0,visa,100.0,debit
50.0,H,7676,512.0,150.0,visa,226.0,debit
100.0,H,6019,583.0,150.0,visa,226.0,credit
2517.6,W,16075,514.0,150.0,mastercard,102.0,credit
100.0,R,15309,399.0,150.0,american express,119.0,credit
100.0,R,3278,453.0,150.0,visa,226.0,debit
100.0,R,2616,327.0,150.0,discover,102.0,credit
47.95,W,9500,321.0,150.0,visa,226.0,debit
250.0,R,16519,481.0,150.0,mastercard,195.0,debit
39.178000000000004,C,3887,202.0,185.0,mastercard,137.0,credit
57.95,W,9500,321.0,150.0,visa,226.0,debit
92.0,W,7826,481.0,150.0,mastercard,224.0,debit
250.0,R,16519,481.0,150.0,mastercard,195.0,debit
59.0,W,11972,134.0,150.0,visa,226.0,credit
332.15,W,7919,194.0,150.0,mastercard,202.0,debit
146.0,W,10486,514.0,150.0,mastercard,219.0,credit
47.95,W,17282,310.0,150.0,mastercard,224.0,debit
49.0,W,7919,194.0,150.0,mastercard,202.0,debit
209.95,W,15063,362.5554884999665,150.0,visa,226.0,credit
25.0,H,2616,327.0,150.0,discover,102.0,credit
198.0,W,12839,321.0,150.0,visa,226.0,debit
171.0,W,10199,418.0,150.0,visa,195.0,debit
200.0,R,6019,583.0,150.0,visa,226.0,credit
126.0,W,8711,393.0,150.0,mastercard,117.0,debit
994.95,W,2307,532.0,150.0,mastercard,224.0,debit
46.64,C,2650,142.0,185.0,mastercard,224.0,debit
450.0,H,1333,170.0,150.0,visa,195.0,credit
250.0,R,6019,583.0,150.0,visa,226.0,credit
34.164,C,3887,202.0,185.0,mastercard,137.0,credit
150.0,R,7826,481.0,150.0,mastercard,224.0,debit
117.0,W,7919,194.0,150.0,mastercard,202.0,debit
117.0,W,16116,568.0,150.0,visa,226.0,debit
551.78,W,10616,583.0,150.0,visa,226.0,credit
150.0,R,7826,481.0,150.0,mastercard,224.0,debit
47.95,W,17282,310.0,150.0,mastercard,224.0,debit
150.0,R,6019,583.0,150.0,visa,226.0,credit
149.015,C,4467,488.0,117.0,mastercard,222.0,credit
166.0,W,10199,418.0,150.0,visa,195.0,debit
117.0,W,16075,514.0,150.0,mastercard,102.0,credit
150.0,R,16659,170.0,150.0,visa,226.0,credit
35.0,H,13298,399.0,150.0,american express,137.0,credit
58.512,C,14276,177.0,185.0,mastercard,137.0,credit
200.0,H,3821,111.0,150.0,mastercard,219.0,credit
35.95,W,14649,548.0,150.0,visa,226.0,debit
226.0,W,13234,298.0,150.0,visa,226.0,debit
76.023,C,2153,580.0,106.0,visa,199.27889697943476,debit
103.66799999999999,C,2256,545.0,185.0,visa,226.0,credit
80.221,C,15885,545.0,185.0,visa,138.0,debit
77.0,W,9002,453.0,150.0,visa,226.0,debit
50.0,H,10486,514.0,150.0,mastercard,219.0,credit
151.0,W,9500,321.0,150.0,visa,226.0,debit
88.73299999999999,C,9917,142.0,185.0,visa,138.0,debit
35.95,W,15651,417.0,150.0,visa,226.0,debit
100.0,H,17188,321.0,150.0,visa,226.0,debit
30.0,H,15063,514.0,150.0,visa,226.0,credit
150.0,R,4208,490.0,150.0,visa,195.0,debit
250.0,R,3789,555.0,150.0,mastercard,117.0,debit
150.0,R,11233,321.0,150.0,visa,195.0,debit
20.95,W,8691,599.0,150.0,visa,166.0,debit
59.0,W,7919,194.0,150.0,mastercard,202.0,debit
40.693000000000005,C,3154,408.0,185.0,mastercard,224.0,debit
40.0,H,16255,470.0,150.0,mastercard,137.0,credit
209.95,W,12260,236.0,150.0,visa,226.0,debit
59.873999999999995,C,4461,375.0,185.0,mastercard,224.0,debit
146.0,W,14858,558.0,150.0,visa,226.0,debit
100.0,H,7861,494.0,150.0,visa,226.0,credit
230.95,W,13749,321.0,150.0,visa,226.0,credit
57.95,W,9992,455.0,150.0,mastercard,166.0,debit
26.935,C,13832,375.0,185.0,mastercard,224.0,debit
77.0,W,9002,453.0,150.0,visa,226.0,debit
117.0,W,9500,321.0,150.0,visa,226.0,debit
250.0,R,9571,399.0,150.0,american express,137.0,credit
390.0,W,16132,111.0,150.0,visa,226.0,debit
25.0,H,7585,553.0,150.0,visa,226.0,credit
250.0,H,10486,514.0,150.0,mastercard,219.0,credit
20.0,H,15066,170.0,150.0,mastercard,102.0,credit
50.0,H,17188,321.0,150.0,visa,226.0,debit
58.512,C,15885,545.0,185.0,visa,138.0,debit
150.0,H,17492,302.0,150.0,visa,226.0,credit
67.95,W,12260,236.0,150.0,visa,226.0,debit
171.0,W,8763,555.0,150.0,visa,226.0,debit
100.0,R,15066,170.0,150.0,mastercard,102.0,credit
58.512,C,15885,545.0,185.0,visa,138.0,debit
50.0,H,2782,543.0,150.0,mastercard,117.0,debit
30.0,H,10486,514.0,150.0,mastercard,219.0,credit
420.0,W,4030,174.0,150.0,visa,226.0,debit
30.0,H,16661,490.0,150.0,visa,226.0,debit
29.0,W,9500,321.0,150.0,visa,226.0,debit
25.95,W,17399,111.0,150.0,mastercard,224.0,debit
62.381,C,15885,545.0,185.0,visa,138.0,debit
100.0,H,6019,583.0,150.0,visa,226.0,credit
39.0,W,9500,321.0,150.0,visa,226.0,debit
75.0,H,2616,327.0,150.0,discover,102.0,credit
39.0,W,2377,203.0,150.0,visa,166.0,debit
200.0,R,15898,137.0,150.0,visa,226.0,debit
171.0,W,2249,343.0,150.0,visa,195.0,credit
25.95,W,7585,553.0,150.0,visa,226.0,credit
88.5,W,10616,583.0,150.0,visa,226.0,credit
335.0,W,4921,475.0,150.0,visa,226.0,debit
107.95,W,3681,513.0,150.0,visa,166.0,debit
30.0,H,5676,555.0,150.0,visa,226.0,credit
150.0,H,17492,302.0,150.0,visa,226.0,credit
125.0,R,6019,583.0,150.0,visa,226.0,credit
390.0,W,11653,561.0,150.0,mastercard,224.0,credit
75.0,H,16075,514.0,150.0,mastercard,102.0,credit
57.95,W,1522,208.0,150.0,mastercard,117.0,debit
25.95,W,11121,360.0,150.0,mastercard,166.0,debit
52.95,W,9992,455.0,150.0,mastercard,166.0,debit
29.0,W,13481,199.0,150.0,mastercard,224.0,debit
36.5,W,1804,161.0,150.0,mastercard,117.0,debit
59.0,W,2939,111.0,150.0,mastercard,102.0,credit
26.351999999999997,C,15885,545.0,185.0,visa,138.0,debit
121.964,C,9382,555.0,148.0,mastercard,137.0,credit
309.95,W,14025,479.0,150.0,visa,226.0,debit
59.0,W,2616,362.5554884999665,150.0,discover,102.0,credit
335.0,W,4921,475.0,150.0,visa,226.0,debit
50.0,H,16075,514.0,150.0,mastercard,102.0,credit
50.0,S,17400,174.0,150.0,visa,226.0,debit
25.95,W,16255,470.0,150.0,mastercard,137.0,credit
100.0,R,13501,555.0,150.0,visa,226.0,debit
25.0,W,11925,553.0,150.0,visa,226.0,debit
39.0,W,9500,321.0,150.0,visa,226.0,debit
42.909,C,10086,500.0,185.0,mastercard,224.0,credit
47.95,W,7664,490.0,150.0,visa,226.0,debit
219.95,W,3821,111.0,150.0,mastercard,219.0,credit
35.95,W,9787,505.0,150.0,visa,226.0,debit
107.95,W,16132,111.0,150.0,visa,226.0,debit
226.0,W,13526,529.0,150.0,visa,162.0,credit
210.95,W,10616,583.0,150.0,visa,226.0,credit
13.759,C,3335,545.0,185.0,visa,138.0,debit
39.0,W,2377,203.0,150.0,visa,166.0,debit
226.0,W,12577,268.0,150.0,visa,166.0,debit
13.759,C,7698,545.0,185.0,visa,226.0,credit
25.0,S,10019,590.0,150.0,mastercard,177.0,debit
209.95,W,2803,100.0,150.0,visa,226.0,debit
107.95,W,14025,479.0,150.0,visa,226.0,debit
100.0,H,7585,553.0,150.0,visa,226.0,credit
350.0,R,2039,562.0,150.0,mastercard,219.0,credit
59.0,W,10854,593.0,150.0,visa,226.0,debit
50.0,H,16075,514.0,150.0,mastercard,102.0,credit
57.95,W,14079,360.0,150.0,mastercard,166.0,debit
20.172,C,9633,296.0,185.0,visa,138.0,debit
109.97,W,6019,583.0,150.0,visa,226.0,credit
210.95,W,10616,583.0,150.0,visa,226.0,credit
